STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag),LAST UPDATE
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2003,,63750,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2004,,65920,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2005,,67240,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2006,,68330,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2007,,69600,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2008,,69070,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2009,,66880,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2010,,66580,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2011,,66440,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2012,,67350,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2013,,67220,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2014,,67830,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2015,,68390,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2016,,68580,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2017,,69720,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2018,,69840,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2019,,70150,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2020,,68850,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2021,,71160,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,NO,Norway,2022,,72650,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2000,,6450,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2001,,6530,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2002,,6660,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2003,,6900,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2004,,7250,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2005,,7510,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2006,,7970,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2007,,8540,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2008,,8900,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2009,,9060,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2010,,9320,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2011,,9790,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2012,,9940,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2013,,10030,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2014,,10420,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2015,,10890,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2016,,11220,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2017,,11800,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2018,,12500,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2019,,13070,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2020,,12810,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2021,,13770,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PL,Poland,2022,,14620,,b,break in time series,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2000,,16230,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2001,,16430,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2002,,16470,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2003,,16250,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2004,,16500,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2005,,16600,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2006,,16840,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2007,,17230,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2008,,17260,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2009,,16710,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2010,,16990,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2011,,16720,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2012,,16110,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2013,,16050,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2014,,16260,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2015,,16620,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2016,,17010,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2017,,17650,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2018,,18190,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2019,,18670,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2020,,17100,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2021,,18090,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,PT,Portugal,2022,,19310,,p,provisional,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2000,,3780,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2001,,3980,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2002,,4350,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2003,,4470,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2004,,4970,,b,break in time series,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2005,,5230,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2006,,5690,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2007,,6190,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2008,,6880,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2009,,6550,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2010,,6340,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2011,,6650,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2012,,6810,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2013,,6860,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2014,,7160,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2015,,7420,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2016,,7680,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2017,,8360,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2018,,8910,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2019,,9300,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2020,,9000,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2021,,9600,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RO,Romania,2022,,10040,,p,provisional,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2000,,2650,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2001,,2840,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2002,,3020,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2003,,3160,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2004,,3460,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2005,,3660,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2006,,3860,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2007,,4130,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2008,,4380,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2009,,4280,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2010,,4330,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2011,,4450,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2012,,4440,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2013,,4590,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2014,,4540,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2015,,4640,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2016,,4820,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2017,,4950,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2018,,5200,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2019,,5460,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2020,,5440,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2021,,5920,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,RS,Serbia,2022,,6230,,p,provisional,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,SE,Sweden,2000,,33960,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,SE,Sweden,2001,,34360,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,SE,Sweden,2002,,35000,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,SE,Sweden,2003,,35680,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,SE,Sweden,2004,,37080,,,,22/01/24 23:00:00
